selling_price,km_driven,fuel,seller_type,transmission,owner,age,brand
221000,131365,Diesel,Individual,Manual,First Owner,12,Fiat
724000,48980,Diesel,Dealer,Automatic,First Owner,10,Volkswagen
440000,46000,Petrol,Dealer,Automatic,First Owner,12,Honda
70000,60000,Petrol,Individual,Manual,Third Owner,17,Chevrolet
511000,58000,Diesel,Dealer,Manual,First Owner,11,Maruti
790000,22000,Diesel,Dealer,Manual,First Owner,10,Maruti
640000,37000,Petrol,Individual,Manual,First Owner,9,Hyundai
120000,70000,Petrol,Individual,Manual,Fourth & Above Owner,17,Hyundai
126000,98900,Diesel,Individual,Manual,Third Owner,14,Chevrolet
120000,125000,Diesel,Individual,Manual,First Owner,14,Chevrolet
650000,60000,Diesel,Individual,Manual,First Owner,9,Mahindra
450000,80000,Petrol,Individual,Manual,Second Owner,12,Hyundai
110000,80000,CNG,Individual,Manual,Fourth & Above Owner,16,Maruti
600000,40000,Diesel,Individual,Manual,First Owner,9,Mahindra
620000,80000,Diesel,Individual,Manual,Second Owner,14,Mahindra
600000,30000,Diesel,Individual,Manual,First Owner,12,Ford
795000,35000,Diesel,Individual,Manual,First Owner,8,Mahindra
300000,180000,Diesel,Individual,Manual,Third Owner,15,Tata
495000,60000,Diesel,Individual,Manual,First Owner,11,Renault
1350000,34000,Diesel,Individual,Automatic,First Owner,8,Tata
350000,145000,Diesel,Individual,Manual,First Owner,12,Mahindra
300000,25000,Petrol,Individual,Automatic,First Owner,8,Datsun
500000,70000,Diesel,Individual,Manual,First Owner,8,Nissan
2575000,36000,Diesel,Dealer,Automatic,First Owner,9,Audi
345000,58000,Petrol,Dealer,Manual,First Owner,12,Honda
220000,100000,Diesel,Individual,Manual,First Owner,13,Tata
50000,100000,Petrol,Individual,Manual,Second Owner,27,Maruti
585000,14000,Petrol,Dealer,Manual,First Owner,9,Honda
625000,13800,Petrol,Individual,Automatic,First Owner,8,Maruti
1035000,23000,Petrol,Dealer,Automatic,First Owner,9,Hyundai
600000,99700,Diesel,Individual,Manual,First Owner,9,Mahindra
3100000,5000,Diesel,Individual,Automatic,First Owner,7,Toyota
650000,49654,Diesel,Dealer,Manual,First Owner,12,Honda
550000,45457,Petrol,Dealer,Manual,First Owner,10,Hyundai
1260000,39221,Diesel,Dealer,Manual,First Owner,9,Hyundai
660000,48220,Petrol,Dealer,Manual,First Owner,10,Hyundai
700000,11114,Petrol,Dealer,Manual,First Owner,9,Hyundai
235000,60208,Diesel,Dealer,Manual,First Owner,18,Hyundai
475000,80000,Diesel,Dealer,Manual,First Owner,13,Volkswagen
795000,98600,Diesel,Dealer,Automatic,First Owner,18,Mercedes-Benz
3200000,30000,Diesel,Dealer,Automatic,First Owner,11,Audi
1860000,18000,Petrol,Dealer,Automatic,First Owner,7,Other
850000,58000,Petrol,Dealer,Automatic,First Owner,11,Honda
585000,85441,Diesel,Dealer,Manual,First Owner,9,Mahindra
380000,64541,Diesel,Dealer,Manual,First Owner,11,Mahindra
650000,35000,Diesel,Individual,Manual,First Owner,7,Maruti
434999,16267,Petrol,Dealer,Manual,First Owner,9,Nissan
525000,71500,Diesel,Dealer,Manual,First Owner,13,Volkswagen
160000,80000,Petrol,Individual,Manual,First Owner,18,Chevrolet
160000,90000,Petrol,Individual,Manual,Second Owner,19,Maruti
900000,14700,Petrol,Individual,Manual,First Owner,9,Hyundai
61000,90000,Petrol,Individual,Manual,Second Owner,26,Maruti
400000,50000,Petrol,Individual,Manual,First Owner,9,Maruti
150000,100000,Petrol,Individual,Manual,Second Owner,17,Hyundai
950000,24000,Petrol,Individual,Automatic,First Owner,7,Volkswagen
110000,90000,Petrol,Individual,Manual,First Owner,19,Hyundai
375000,30000,Petrol,Individual,Manual,First Owner,11,Tata
350000,80000,Petrol,Individual,Manual,First Owner,9,Datsun
310000,92686,Diesel,Dealer,Manual,Second Owner,14,Hyundai
350000,90000,Petrol,Individual,Manual,Second Owner,15,Volkswagen
100000,60000,Petrol,Individual,Manual,First Owner,23,Hyundai
1300000,40000,Diesel,Individual,Automatic,First Owner,9,Mahindra
280000,55000,Petrol,Individual,Manual,First Owner,12,Hyundai
360000,6000,Petrol,Individual,Manual,First Owner,8,Hyundai
150000,40000,Petrol,Individual,Manual,Second Owner,15,Maruti
900000,15000,Petrol,Individual,Automatic,First Owner,9,Skoda
120000,50000,Diesel,Individual,Manual,Second Owner,21,Other
215000,90000,Petrol,Individual,Manual,Second Owner,16,Fiat
550000,38500,Diesel,Individual,Manual,First Owner,13,Renault
775000,35000,Petrol,Individual,Manual,First Owner,8,Tata
409999,49359,Petrol,Individual,Manual,Third Owner,25,Maruti
65000,70000,Petrol,Individual,Manual,Second Owner,21,Maruti
200000,90000,Petrol,Individual,Manual,Second Owner,18,Maruti
240000,50000,Petrol,Individual,Manual,Second Owner,16,Maruti
800000,108731,Diesel,Individual,Manual,First Owner,14,Toyota
400000,120000,Diesel,Individual,Manual,First Owner,16,Toyota
500000,60000,Diesel,Individual,Manual,First Owner,10,Tata
150000,90000,Diesel,Individual,Manual,Third Owner,19,Mahindra
500000,140000,Diesel,Individual,Manual,Second Owner,12,Toyota
320000,80000,Petrol,Individual,Manual,First Owner,12,Hyundai
300000,90000,Diesel,Individual,Manual,First Owner,13,Nissan
285000,14000,Petrol,Individual,Manual,First Owner,8,Maruti
360000,70000,Diesel,Individual,Manual,Second Owner,14,Tata
450000,55000,Petrol,Individual,Manual,Second Owner,17,Honda
175000,60000,Petrol,Individual,Manual,Third Owner,15,Maruti
350000,74000,Diesel,Individual,Manual,Second Owner,15,Chevrolet
530000,45000,Diesel,Dealer,Manual,First Owner,6,Ford
1025000,38000,Diesel,Dealer,Manual,First Owner,9,Honda
950000,24000,Diesel,Dealer,Manual,First Owner,9,Honda
725000,29976,Petrol,Dealer,Manual,First Owner,9,Honda
919999,41000,Petrol,Dealer,Manual,First Owner,9,Honda
700000,15000,Diesel,Dealer,Manual,First Owner,8,Honda
725000,36000,Diesel,Dealer,Manual,First Owner,9,Honda
840000,30646,Petrol,Dealer,Manual,First Owner,9,Honda
365000,23600,Petrol,Dealer,Manual,First Owner,11,Maruti
665000,71318,Diesel,Dealer,Manual,First Owner,12,Honda
50000,78098,Petrol,Individual,Manual,First Owner,23,Maruti
225000,30000,Petrol,Individual,Manual,First Owner,12,Hyundai
229999,45000,Petrol,Individual,Manual,Second Owner,14,Hyundai
145000,67000,Petrol,Individual,Manual,First Owner,18,Hyundai
750000,18054,Petrol,Dealer,Manual,First Owner,9,Ford
785000,40000,Diesel,Individual,Manual,First Owner,11,Honda
225000,30000,Petrol,Individual,Manual,First Owner,15,Hyundai
300000,80000,Diesel,Individual,Manual,First Owner,9,Hyundai
680000,20000,Diesel,Individual,Manual,First Owner,10,Hyundai
700000,40000,Diesel,Individual,Manual,First Owner,10,Mahindra
180000,120000,Diesel,Individual,Manual,First Owner,15,Tata
270000,120000,Diesel,Individual,Manual,Second Owner,18,Ford
370000,97000,Petrol,Individual,Manual,Second Owner,16,Maruti
1100000,70000,Diesel,Individual,Manual,First Owner,8,Mahindra
120000,120000,Diesel,Individual,Manual,Second Owner,22,Hyundai
430000,88000,Diesel,Individual,Manual,Second Owner,13,Skoda
550000,38406,Diesel,Dealer,Manual,First Owner,12,Maruti
320000,54350,Petrol,Dealer,Manual,First Owner,12,Hyundai
390000,32260,Petrol,Dealer,Manual,First Owner,11,Maruti
550000,58231,Diesel,Dealer,Manual,First Owner,12,Renault
370000,59858,Petrol,Dealer,Manual,First Owner,14,Maruti
190000,73350,Petrol,Dealer,Manual,First Owner,16,Maruti
509999,88473,Diesel,Dealer,Manual,First Owner,13,Renault
450000,96987,Petrol,Dealer,Manual,First Owner,13,Honda
550000,61187,Diesel,Dealer,Manual,First Owner,11,Maruti
400000,68350,Diesel,Dealer,Manual,First Owner,17,Mahindra
585000,81150,Diesel,Dealer,Manual,First Owner,11,Ford
500000,30000,Petrol,Individual,Manual,First Owner,7,Hyundai
800000,30000,Petrol,Individual,Manual,First Owner,11,Maruti
265000,120000,Diesel,Individual,Manual,Second Owner,17,Maruti
175000,180000,Diesel,Individual,Manual,First Owner,14,Ford
125000,50000,Petrol,Individual,Manual,Second Owner,19,Fiat
165000,80000,Diesel,Individual,Manual,First Owner,16,Tata
1025000,90000,Diesel,Individual,Manual,Second Owner,11,Hyundai
1030000,250000,Diesel,Individual,Manual,Second Owner,12,Toyota
380000,90000,Diesel,Individual,Manual,Fourth & Above Owner,14,Chevrolet
250000,110000,Diesel,Individual,Manual,Third Owner,16,Maruti
85000,80000,Petrol,Individual,Manual,Second Owner,26,Maruti
500000,35000,Diesel,Individual,Manual,First Owner,10,Fiat
350000,15000,Petrol,Individual,Manual,First Owner,8,Hyundai
190000,52000,Petrol,Individual,Manual,Second Owner,16,Maruti
940000,140000,Diesel,Individual,Manual,First Owner,17,Volkswagen
475000,60000,Petrol,Individual,Manual,Second Owner,13,Maruti
300000,17000,Petrol,Individual,Manual,First Owner,8,Maruti
250000,70000,Petrol,Individual,Manual,Third Owner,10,Chevrolet
93000,97000,Petrol,Individual,Manual,Fourth & Above Owner,25,Maruti
290000,125000,Diesel,Individual,Manual,Second Owner,14,Ford
1000000,120000,Diesel,Individual,Manual,Second Owner,11,Mahindra
550000,87000,Diesel,Individual,Manual,First Owner,11,Hyundai
285000,75000,Diesel,Individual,Manual,Third Owner,16,Fiat
229999,40000,Petrol,Individual,Manual,Second Owner,14,Maruti
580000,120000,Diesel,Individual,Manual,First Owner,12,Ford
175000,100000,Petrol,Individual,Manual,Fourth & Above Owner,21,Toyota
250000,110000,Diesel,Individual,Manual,Fourth & Above Owner,14,Maruti
70000,105700,Petrol,Individual,Manual,First Owner,20,Maruti
430999,14000,Petrol,Dealer,Manual,First Owner,9,Maruti
80000,70000,Petrol,Individual,Manual,First Owner,16,Chevrolet
335000,28000,Petrol,Dealer,Manual,First Owner,7,Maruti
350000,51000,Petrol,Dealer,Manual,First Owner,9,Maruti
315000,56000,Petrol,Dealer,Manual,First Owner,8,Maruti
1100000,35000,Diesel,Individual,Automatic,First Owner,7,Volkswagen
80000,24000,Petrol,Individual,Manual,First Owner,21,Maruti
285000,64000,Petrol,Dealer,Manual,Second Owner,12,Maruti
100000,120000,Diesel,Individual,Manual,Third Owner,17,Tata
225000,37091,Petrol,Individual,Manual,First Owner,15,Maruti
320000,38900,Petrol,Individual,Manual,Third Owner,8,Maruti
1249000,60000,Diesel,Individual,Manual,Third Owner,10,Hyundai
120000,110000,Petrol,Individual,Manual,Third Owner,18,Maruti
200000,100000,Diesel,Individual,Manual,Second Owner,15,Volkswagen
1151000,85000,Diesel,Individual,Manual,First Owner,10,Hyundai
120000,140000,Diesel,Individual,Manual,First Owner,14,Tata
220000,20000,Petrol,Individual,Manual,First Owner,9,Renault
784000,40000,Diesel,Individual,Manual,First Owner,8,Mahindra
500000,50000,Petrol,Individual,Manual,First Owner,9,Honda
350000,20000,Petrol,Individual,Manual,First Owner,8,Hyundai
1400000,50000,Diesel,Individual,Automatic,First Owner,8,Mahindra
600000,100000,Diesel,Individual,Manual,Second Owner,12,Mahindra
525000,9400,Petrol,Individual,Manual,First Owner,7,Hyundai
930000,12000,Diesel,Individual,Manual,First Owner,9,Ford
440000,14100,CNG,Dealer,Manual,First Owner,9,Maruti
434999,21000,Petrol,Dealer,Manual,First Owner,10,Maruti
250000,28000,Petrol,Dealer,Manual,First Owner,15,Hyundai
940000,35000,Diesel,Dealer,Manual,First Owner,9,Maruti
1050000,31000,Diesel,Dealer,Automatic,First Owner,9,Hyundai
825000,58000,Diesel,Dealer,Manual,First Owner,10,Maruti
229999,25000,Petrol,Individual,Manual,First Owner,14,Maruti
375000,72000,Petrol,Dealer,Manual,First Owner,15,Hyundai
640000,89000,Diesel,Dealer,Manual,First Owner,13,Maruti
800000,160000,Diesel,Dealer,Manual,First Owner,14,Toyota
130000,30000,Petrol,Individual,Manual,Third Owner,14,Ford
300000,37555,Petrol,Dealer,Manual,First Owner,12,Hyundai
440000,14000,Petrol,Dealer,Manual,First Owner,8,Maruti
595000,56600,CNG,Dealer,Manual,First Owner,12,Maruti
450000,110000,Diesel,Individual,Manual,First Owner,13,Mahindra
690000,50000,Diesel,Individual,Manual,First Owner,9,Maruti
300000,5000,Petrol,Individual,Manual,First Owner,7,Maruti
170000,100000,Petrol,Individual,Manual,Second Owner,12,Chevrolet
280000,120000,Diesel,Individual,Manual,First Owner,14,Toyota
220000,67580,Petrol,Individual,Manual,Second Owner,17,Maruti
140000,100000,Petrol,Individual,Manual,Third Owner,17,Hyundai
45000,60000,Petrol,Individual,Manual,First Owner,22,Maruti
200000,125000,Diesel,Individual,Manual,Second Owner,12,Ford
325000,120000,Diesel,Individual,Manual,Second Owner,18,Mahindra
300000,130000,Diesel,Individual,Manual,Second Owner,16,Hyundai
120000,250000,Petrol,Individual,Manual,Second Owner,17,Maruti
280000,40000,Diesel,Individual,Manual,First Owner,11,Mahindra
225000,78000,Diesel,Dealer,Manual,First Owner,13,Nissan
750000,48238,Petrol,Trustmark Dealer,Automatic,First Owner,11,Ford
535000,38365,Petrol,Dealer,Manual,First Owner,10,Hyundai
1250000,23670,Diesel,Trustmark Dealer,Manual,First Owner,10,Mahindra
650000,49834,Petrol,Trustmark Dealer,Manual,First Owner,9,Maruti
295000,57353,Petrol,Trustmark Dealer,Manual,First Owner,13,Honda
480000,68308,Diesel,Trustmark Dealer,Manual,First Owner,11,Maruti
575000,63240,Diesel,Trustmark Dealer,Manual,First Owner,11,Honda
295000,90000,Diesel,Individual,Manual,Third Owner,11,Mahindra
330000,100000,Diesel,Individual,Manual,Second Owner,15,Mahindra
150000,80000,Petrol,Individual,Manual,First Owner,17,Maruti
927999,90000,Diesel,Individual,Manual,First Owner,10,Hyundai
70000,60000,Petrol,Individual,Manual,Fourth & Above Owner,23,Maruti
399000,55000,Diesel,Dealer,Manual,First Owner,11,Hyundai
350000,90000,Diesel,Individual,Manual,First Owner,11,Maruti
125000,50000,Diesel,Individual,Manual,Second Owner,20,Mahindra
150000,90000,Petrol,Individual,Manual,Second Owner,18,Hyundai
250000,25000,Petrol,Individual,Manual,First Owner,11,Hyundai
675000,61000,Diesel,Dealer,Manual,First Owner,12,Hyundai
950000,30000,Diesel,Individual,Manual,First Owner,8,Maruti
409999,45000,CNG,Individual,Manual,First Owner,8,Maruti
225000,60000,Diesel,Individual,Manual,First Owner,15,Fiat
350000,75000,Petrol,Individual,Manual,Second Owner,18,Honda
51111,140000,Petrol,Individual,Manual,Third Owner,21,Tata
290000,56000,Diesel,Dealer,Manual,First Owner,13,Chevrolet
310000,62000,Electric,Dealer,Automatic,Second Owner,20,Toyota
212000,58000,Diesel,Dealer,Manual,Second Owner,19,Hyundai
900000,49000,Diesel,Dealer,Automatic,Second Owner,13,Skoda
221000,56000,Diesel,Dealer,Manual,Second Owner,15,Chevrolet
675000,73000,Diesel,Dealer,Manual,First Owner,13,Toyota
421000,69000,Diesel,Dealer,Manual,First Owner,12,Honda
350000,10000,Petrol,Individual,Manual,First Owner,18,Maruti
140000,110000,CNG,Individual,Manual,First Owner,16,Hyundai
90000,116000,Diesel,Individual,Manual,Second Owner,24,Skoda
830000,40000,Diesel,Individual,Manual,First Owner,8,Honda
180000,30000,Petrol,Individual,Manual,First Owner,17,Maruti
210000,109000,Diesel,Individual,Manual,Second Owner,17,Maruti
700000,90000,Diesel,Individual,Manual,First Owner,9,Maruti
125000,120000,Diesel,Individual,Manual,First Owner,14,Tata
530000,64916,Petrol,Individual,Manual,First Owner,9,Hyundai
800000,37161,Diesel,Dealer,Manual,First Owner,8,Ford
580000,15000,Petrol,Individual,Manual,First Owner,10,Maruti
1400000,118000,Diesel,Individual,Automatic,Second Owner,14,Audi
300000,50852,Petrol,Individual,Manual,First Owner,8,Renault
300000,30000,Petrol,Individual,Manual,First Owner,10,Renault
700000,77000,Diesel,Individual,Manual,First Owner,11,Maruti
250000,70000,Petrol,Individual,Manual,Third Owner,14,Nissan
500000,120000,Diesel,Individual,Manual,First Owner,10,Chevrolet
428000,40000,Petrol,Individual,Automatic,Third Owner,17,Honda
1400000,33000,Diesel,Individual,Manual,First Owner,7,Tata
219000,53500,Petrol,Individual,Manual,Third Owner,13,Hyundai
500000,40000,Diesel,Individual,Manual,First Owner,9,Maruti
409999,60000,Petrol,Individual,Manual,First Owner,16,Honda
570000,5000,Petrol,Individual,Manual,First Owner,8,Tata
160000,80000,Petrol,Individual,Manual,Third Owner,19,Maruti
749000,51500,Diesel,Individual,Manual,Second Owner,9,Maruti
300000,120000,Diesel,Individual,Manual,Third Owner,16,Maruti
550000,79800,Diesel,Dealer,Manual,First Owner,12,Ford
550000,97000,Diesel,Dealer,Manual,Second Owner,11,Ford
1250000,6590,Diesel,Dealer,Manual,First Owner,7,Ford
700000,49957,Diesel,Dealer,Manual,First Owner,9,Ford
600000,43235,Diesel,Dealer,Manual,First Owner,9,Ford
925000,50699,Diesel,Dealer,Manual,First Owner,8,Ford
1800000,126000,Diesel,Dealer,Automatic,First Owner,10,Ford
459999,140730,Diesel,Dealer,Manual,Second Owner,11,Ford
565000,46000,Petrol,Individual,Manual,First Owner,11,Hyundai
170000,80000,Petrol,Individual,Manual,Third Owner,13,Hyundai
295000,120000,Diesel,Individual,Manual,First Owner,18,Mahindra
819999,40000,Diesel,Individual,Manual,First Owner,8,Hyundai
819999,40000,Diesel,Individual,Manual,First Owner,7,Hyundai
320000,40000,Petrol,Individual,Manual,First Owner,11,Maruti
550000,135000,Diesel,Individual,Manual,Second Owner,11,Ford
550000,50000,Diesel,Individual,Manual,First Owner,11,Mahindra
590000,98000,Diesel,Individual,Manual,First Owner,9,Volkswagen
950000,50000,Diesel,Individual,Manual,First Owner,9,Honda
1000000,30000,Diesel,Individual,Manual,First Owner,9,Honda
500000,120000,Diesel,Individual,Manual,First Owner,13,Nissan
450000,70000,Diesel,Individual,Manual,First Owner,9,Fiat
720000,35000,Diesel,Individual,Manual,First Owner,9,Maruti
390000,70000,Diesel,Individual,Manual,Second Owner,11,Maruti
500000,35000,Diesel,Individual,Manual,First Owner,12,Mahindra
2500000,70000,Petrol,Individual,Automatic,Second Owner,10,Toyota
780000,50000,Diesel,Individual,Manual,First Owner,9,Hyundai
484999,90000,Diesel,Individual,Manual,Second Owner,11,Maruti
420000,90000,Diesel,Individual,Manual,Second Owner,14,Volkswagen
1225000,70000,Diesel,Individual,Manual,First Owner,11,Mahindra
350000,50000,Diesel,Individual,Manual,Second Owner,11,Tata
350000,120000,Diesel,Individual,Manual,Third Owner,11,Mahindra
800000,230000,Diesel,Individual,Manual,First Owner,15,Toyota
125000,70000,Petrol,Individual,Automatic,Second Owner,22,Hyundai
75000,100000,Diesel,Individual,Manual,Third Owner,16,Tata
509999,15000,Petrol,Individual,Manual,First Owner,8,Mahindra
215000,80000,Diesel,Individual,Manual,Third Owner,12,Tata
480000,101000,Diesel,Dealer,Manual,First Owner,12,Maruti
630000,55000,Diesel,Dealer,Manual,First Owner,10,Maruti
190000,115000,Petrol,Dealer,Manual,Second Owner,19,Honda
500000,100000,Diesel,Dealer,Manual,First Owner,11,Maruti
850000,52000,Diesel,Dealer,Manual,Second Owner,12,Volkswagen
350000,105000,Diesel,Dealer,Manual,First Owner,15,Maruti
425000,170000,Diesel,Dealer,Manual,First Owner,13,Renault
495000,105000,Diesel,Dealer,Manual,First Owner,11,Maruti
890000,60000,Diesel,Individual,Manual,Second Owner,9,Maruti
1100000,25000,Diesel,Individual,Automatic,Second Owner,8,Hyundai
650000,218000,Diesel,Individual,Manual,Second Owner,12,Mahindra
233000,58000,Petrol,Individual,Manual,Third Owner,17,Ford
300000,110000,Diesel,Individual,Manual,Second Owner,11,Tata
250000,100000,Petrol,Individual,Manual,Second Owner,16,Hyundai
250000,110000,Petrol,Individual,Manual,Second Owner,16,Hyundai
200000,40000,Petrol,Individual,Manual,First Owner,15,Maruti
290000,52000,Petrol,Individual,Manual,First Owner,13,Maruti
